HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,Comments,QCCoverage,QCFlags,CropExists,GrainMoisture,GrainProtein,GrainStarch,GrainGluten,GrainOil,GrainTestWeight,GrainCarbon,GrainNitrogen,GrainSulfur,ResidueCarbon,ResidueNitrogen,ResidueSulfur,GrainYieldWet,GrainYieldAirDry,ResidueMassWetPerArea,ResidueMassAirDryPerArea
2013,328,-117.08308,46.78238,CF13GPGB_327_15-N,GB,,100,0,1,,,,,,,46.568,3.5538,,,,,,157.8904199,,
2013,329,-117.08265,46.78244,CF13GPSB_328_16-N,SB,,100,0,1,7.7,10,69.2,,,55.1,,,,45.256,0.36653,,,312.910105,,292.4048556
2013,330,-117.08224,46.78248,CF13GPSB_329_17-N,SB,,100,0,1,6.6,10.4,67.3,,,55.5,,,,,,,,323.5728346,,
2013,331,-117.08182,46.78228,CF13GPGB_330_18-N,GB,,100,0,1,,,,,,,46.144,3.2753,,,,,,202.1817585,,
2013,332,-117.08141,46.78242,CF13GPGB_331_19-N,GB,,100,0,1,,,,,,,46.502,3.3305,,,,,,193.9796588,,
2013,333,-117.08099,46.78242,CF13GPGB_332_20-N,GB,,100,0,1,,,,,,,45.3,3.3397,,,,,,136.1548556,,
2013,334,-117.08057,46.78228,CF13GPGB_333_21-N,GB,,100,0,1,,,,,,,46.576,3.3292,,,,,,222.2769029,,
2013,335,-117.08015,46.78254,CF13GPGB_334_22-N,GB,,100,0,1,,,,,,,46.575,3.4984,,45.481,0.49755,,,161.5813648,,
2013,336,-117.07974,46.78251,CF13GPSW_335_23-N,SW,,100,10.5,1,6.5,9.3,78.2,21.7,,60.2,,,,,,,,394.9311024,,
2013,337,-117.07932,46.78248,CF13GPSW_336_24-N,SW,,100,10.5,1,9.9,9.8,70.6,26.4,,60.6,,,,44.847,0.3026,,,322.7526247,,431.4304462
2013,338,-117.07889,46.78239,CF13GPWW_338_25-N,WW,,100,0,1,10.7,12,68.2,31.7,,54.8,,,,,,,,410.9251969,,
2013,348,-117.08462,46.78264,CF13GPWW_347_11-O,WW,,100,0,1,9.1,13.6,69,37.2,,59.6,,,,,,,,162.8116798,,
2013,349,-117.0842,46.78272,CF13GPSW_348_12-O,SW,,100,21.1,1,6.9,10.1,77.6,24.1,,62.6,,,,,,,,345.7185039,,
2013,350,-117.08378,46.78268,CF13GPSW_349_13-O,SW,,100,10.5,1,9.2,8.6,73.8,22.4,,61.8,,,,,,,,302.6574803,,
2013,351,-117.08336,46.78274,CF13GPSW_350_14-O,SW,,100,21.1,1,6.4,10.8,77.5,25.7,,60.8,,,,,,,,214.8950131,,
2013,352,-117.08292,46.78265,CF13GPGB_351_15-O,GB,,100,0,1,,,,,,,46.339,3.602,,,,,,191.1089239,,
2013,353,-117.08253,46.78273,CF13GPGB_352_16-O,GB,,100,0,1,,,,,,,46.404,3.3985,,,,,,189.058399,,
2013,354,-117.08211,46.78277,CF13GPSB_353_17-O,SB,,100,0,1,6.5,9.9,67.8,,,56.1,,,,,,,,364.1732283,,
2013,355,-117.08169,46.78257,CF13GPGB_354_18-O,GB,,100,0,1,,,,,,,46.31,3.4783,,,,,,188.238189,,
2013,356,-117.08127,46.78271,CF13GPGB_355_19-O,GB,,100,0,1,,,,,,,46.628,3.3775,,,,,,184.1371391,,
2013,357,-117.08086,46.78271,CF13GPGB_356_20-O,GB,,100,0,1,,,,,,,46.46,3.2846,,,,,,244.0124672,,
2013,358,-117.08041,46.78256,CF13GPGB_357_21-O,GB,,100,0,1,,,,,,,46.307,3.4236,,,,,,198.9009186,,
2013,359,-117.08002,46.78283,CF13GPGB_358_22-O,GB,,100,0,1,,,,,,,46.239,3.5071,,,,,,179.6259843,,
2013,360,-117.0796,46.7828,CF13GPSW_359_23-O,SW,,100,5.3,1,6.4,13.3,71.5,31.4,,56.3,,,,,,,,295.2755906,,
2013,371,-117.08423,46.78297,CF13GPWW_370_12-P,WW,,100,0,1,9.1,9.2,75,22.6,,58.1,,,,,,,,426.0990814,,
2013,372,-117.0838,46.78296,CF13GPSW_371_13-P,SW,,100,21.1,1,6.6,10,76.5,23.9,,61.5,,,,,,,,338.7467192,,
2013,373,-117.08338,46.78303,CF13GPSW_372_14-P,SW,,100,10.5,1,10.2,9.4,71.1,25.5,,61.6,,,,,,,,325.2132546,,
2013,374,-117.08296,46.78295,CF13GPSW_373_15-P,SW,,100,21.1,1,6.8,11.2,75.3,28,,60.9,,,,,,,,358.8418635,,
2013,375,-117.08253,46.78301,CF13GPGB_374_16-P,GB,,100,0,1,,,,,,,46.527,3.5113,,,,,,179.2158793,,
2013,376,-117.08213,46.78305,CF13GPGB_375_17-P,GB,,100,0,1,,,,,,,46.66,3.2715,,,,,,171.0137795,,
2013,377,-117.08165,46.78282,CF13GPGB_376_18-P,GB,,100,0,1,,,,,,,46.311,3.5546,,,,,,178.8057743,,
2013,378,-117.08129,46.78299,CF13GPGB_377_19-P,GB,,100,0,1,,,,,,,46.614,3.3819,,,,,,178.8057743,,
2013,379,-117.08087,46.783,CF13GPGB_378_20-P,GB,,100,0,1,,,,,,,46.455,3.3789,,,,,,207.9232283,,
2013,380,-117.08045,46.78285,CF13GPGB_379_21-P,GB,,100,0,1,,,,,,,46.473,3.5933,,,,,,123.851706,,
2013,381,-117.080036,46.783116,,,,100,0,0,,,,,,,,,,,,,,,,
2013,394,-117.08391,46.78313,CF13GPSW_393_13-Q,SW,,100,10.5,1,9.3,10.8,72.1,28.5,,60.4,,,,,,,,300.6069554,,
2013,395,-117.0835,46.78331,CF13GPSW_394_14-Q,SW,,100,10.5,1,6.4,10.6,77,23.8,,58.1,,,,,,,,182.9068241,,
2013,396,-117.08308,46.78323,CF13GPSW_395_15-Q,SW,,100,15.8,1,7,9.1,78.5,22,,59.6,,,,,,,,308.8090551,,
2013,397,-117.08266,46.7833,CF13GPSW_396_16-Q,SW,,100,15.8,1,7.1,9,78.6,21.8,,60.9,,,,,,,,294.4553806,,
2013,398,-117.08228,46.78336,CF13GPSW_397_17-Q,SW,,100,10.5,1,10,10.8,69.9,29.4,,61.3,,,,,,,,356.3812336,,
2013,399,-117.08183,46.78314,CF13GPSB_398_18-Q,SB,,100,0,1,6.8,10.5,67.7,,,55.4,,,,,,,,411.7454068,,
2013,400,-117.08141,46.78328,CF13GPSB_399_19-Q,SB,,100,10.5,1,6.8,10,67.9,,,54.5,,,,,,,,259.1863517,,
2013,401,-117.08099,46.78328,CF13GPGB_400_20-Q,GB,,100,0,1,,,,,,,46.41,3.5329,,,,,,214.4849081,,
2013,402,-117.08057,46.78314,CF13GPGB_401_21-Q,GB,,100,0,1,,,,,,,46.68,3.3689,,,,,,202.5918635,,
2013,419,-117.08321,46.78346,CF13GPSW_418_15-R,SW,,100,10.5,1,9.9,9,71.9,23.4,,60.9,,,,,,,,312.910105,,
2013,420,-117.08277,46.78352,CF13GPSW_419_16-R,SW,,100,21.1,1,6.5,10.3,77.5,25.2,,61.6,,,,,,,,510.9908136,,
2013,421,-117.08237,46.78355,CF13GPSW_420_17-R,SW,,100,10.5,1,7.6,10.2,74.2,27.5,,59.9,,,,,,,,287.8937008,,
2013,422,-117.08193,46.78343,CF13GPGB_421_18-R,GB,Mouse damage,100,10.5,1,,,,,,,46.296,3.0261,,,,,,31.98818898,,
2013,423,-117.0814836,46.78355263,,,,100,0,0,,,,,,,,,,,,,,,,
2013,424,-117.081097,46.783569,,,,100,0,0,,,,,,,,,,,,,,,,
2013,425,-117.080679,46.783425,,,,100,0,0,,,,,,,,,,,,,,,,
2014,1,-117.087514,46.778729,GPHY14_GB_A4_1_5-A,GB,TOTAL SAMPLE GROUND |  |  | NA,100,5.3,1,,,,,,,,,,,,,,14.5,,290.5
2014,2,-117.0870646,46.77869163,CF14GPSW_6-A,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6,13.4,64.3,33.1,,47.1,,,,,,,,255,,
2014,3,-117.086678,46.778791,CF14GPSW_7-A,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.8,11.7,68,26.3,,50,,,,,,,,218,,
2014,4,-117.08626,46.778761,CF14GPSW_8-A,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.2,11,69.1,24.6,,50.4,,,,,,,,336,,
2014,5,-117.085842,46.778666,CF14GPWW_4_9-A,WW, |  |  | NA,100,0,1,8.9,11.2,68.3,29.9,,49.2,,,,,,,,506.5,,332.5
2014,6,-117.0854188,46.77877321,CF14GPWW_5_10-A,WW, |  |  | Dry Grain Weight: missing,100,0,1,,,,,,,,,,,,,,,,
2014,7,-117.085006,46.778632,CF14GPWW_6_11-A,WW, |  |  | NA,100,0,1,9.1,12.5,67.7,33.6,,49.7,,,,,,,,389.5,,338.5
2014,8,-117.084588,46.778721,CF14GPWW_7_12-A,WW, |  |  | NA,100,0,1,8.9,11.8,70.4,30.8,,50.6,,,,,,,,393,,340
2014,9,-117.08417,46.778674,CF14GPWW_8_13-A,WW, |  |  | NA,100,0,1,9.3,11.9,66.7,32,,44.5,,,,,,,,491.5,,429
2014,10,-117.083752,46.778737,CF14GPWW_9_14-A,WW, |  |  | NA,100,0,1,8.8,12,70,32,,51.3,,,,,,,,378,,537.5
2014,11,-117.083334,46.778658,CF14GPWW_10_15-A,WW, |  |  | NA,100,0,1,8.9,11.7,70.4,31.3,,48.8,,,,,,,,537.5,,436
2014,12,-117.0829398,46.77873108,CF14GPWW_11_16-A,WW, |  |  | NA,100,0,1,8.5,10.2,72.9,26.8,,54.6,,,,,,,,560,,412
2014,13,-117.082498,46.778764,CF14GPSW_17-A,SW,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG RIPPED | NA,100,15.8,1,6.5,11.8,70.5,25.9,,56,,,,,,,,255,,
2014,14,-117.0816322,46.77868863,GPHY14_SB_C3_14_19-A,SB, |  |  | NA,100,0,1,11.3,9.9,61.9,,,47.6,,,,,,,,345,,
2014,15,-117.081244,46.778707,GPHY14_SB_C3_15_20-A,SB, |  |  | NA,100,0,1,11.5,12.5,62.5,,,51.1,,,,,,,,337,,
2014,16,-117.080408,46.778826,CF14GPWW_15_22-A,WW, |  |  | NA,100,10.5,1,8.5,12.2,71.6,33,,55.8,,,,,,,,653.5,,27.5
2014,17,-117.07999,46.778797,CF14GPSW_23-A,SW,NA | NA | NA | missing,100,0,1,,,,,,,,,,,,,,,,
2014,18,-117.0888801,46.77895174,GPHY14_GB_A1_18_1-B,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,127,,479
2014,19,-117.0884663,46.77882662,GPHY14_GB_A2_19_2-B,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,156,,162.5
2014,20,-117.088064,46.778867,GPHY14_GB_A2_20_3-B,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,116,,167
2014,21,-117.087646,46.778842,GPHY14_GB_A3_21_4-B,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,247.5,,291
2014,22,-117.087228,46.779015,GPHY14_GB_A4_22_5-B,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,138.5,,240.5
2014,23,-117.086831,46.77900278,GPHY14_GB_A4_23_6-B,GB,MOUSE DAMAGE TO ORIGINAL BAG |  |  | NA,100,5.3,1,,,,,,,,,,,,,,106,,318
2014,24,-117.086392,46.779077,CF14GPSW_7-B,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,7,12.3,66.9,29.3,,53.8,,,,,,,,262,,
2014,25,-117.085974,46.779047,CF14GPSW_8-B,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA,100,10.5,1,6.6,10.6,74.2,24.1,,58.6,,,,,,,,416.5,,
2014,26,-117.085556,46.778952,CF14GPWW_25_9-B,WW,Starch outside limits |  |  | NA,100,5.3,1,9.5,9.3,67.6,24.3,,43,,,,,,,,555,,506.5
2014,27,-117.085117,46.77906282,CF14GPWW_26_10-B,WW, |  |  | NA,100,0,1,8.9,9.8,70.1,25.7,,41.5,,,,,,,,600.5,,438
2014,28,-117.08472,46.778918,CF14GPWW_27_11-B,WW, |  |  | NA,100,0,1,9,10.8,72.3,29.1,,53.2,,,,,,,,719,,559.5
2014,29,-117.084302,46.779007,CF14GPWW_28_12-B,WW,Starch outside limits |  |  | NA,100,5.3,1,8.3,9.7,74,24.8,,50.1,,,,,,,,452.5,,427
2014,30,-117.083884,46.77896,CF14GPWW_29_13-B,WW, |  |  | NA,100,0,1,7.9,10.8,73.9,28.8,,54.1,,,,,,,,532.5,,923
2014,31,-117.083466,46.779023,CF14GPWW_30_14-B,WW, |  |  | NA,100,0,1,8.1,10.3,73.4,27.4,,51.4,,,,,,,,512.5,,513
2014,32,-117.083048,46.778944,CF14GPWW_31_15-B,WW, |  |  | NA,100,0,1,8.1,10.2,72.2,26.1,,45.8,,,,,,,,666,,967.5
2014,33,-117.08263,46.779013,CF14GPWW_32_16-B,WW, |  |  | NA,100,0,1,8.2,12.1,65.2,31.5,,40,,,,,,,,411,,478.5
2014,34,-117.082212,46.77905,CF14GPSW_17-B,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.5,11,72.5,24.4,,55.7,,,,,,,,350,,
2014,35,-117.081794,46.778852,GPHY14_GB_C2_35_18-B_BIO,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,170,,195
2014,36,-117.0814058,46.77900737,GPHY14_GB_C2_36_19-B,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,261,,246.5
2014,37,-117.080958,46.778993,GPHY14_SB_C3_37_20-B,SB, |  |  | NA,100,0,1,12.2,14.5,58.5,,,42.6,,,,,,,,188.5,,
2014,38,-117.08054,46.778849,CF14GPWW_37_21-B,WW, |  |  | NA,100,0,1,8.2,11.5,71.3,31.4,,53.8,,,,,,,,443,,263.5
2014,39,-117.080122,46.779112,CF14GPWW_38_22-B,WW, |  |  | NA,100,0,1,8.3,10.3,73.9,28,,55.7,,,,,,,,314,,461
2014,40,-117.079704,46.779083,CF14GPSW_23-B,SW,"SAMPLE TOO SMALL, MUST BE GROUND AND ANALYZED |  |  | NA",100,10.5,1,,,,,,,,,,,,,,63,,
2014,41,-117.079286,46.779047,CF14GPSW_24-B,SW,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG DAMAGED | NA,100,15.8,1,6.9,11.6,73.5,27.2,,57.7,,,,,,,,409.5,,
2014,42,-117.0887062,46.77911338,GPHY14_GB_A1_42_2-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,153,,362
2014,43,-117.088318,46.779153,GPHY14_GB_A1_43_3-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,285,,338.5
2014,44,-117.0879,46.779128,GPHY14_GB_A2_44_4-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,80.5,,97.5
2014,45,-117.0874635,46.77928833,GPHY14_GB_A3_45_5-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,151,,162
2014,46,-117.087064,46.779278,GPHY14_GB_A3_46_6-C,GB,MOUSE DAMAGE |  |  | NA,100,10.5,1,,,,,,,,,,,,,,74,,162
2014,47,-117.086646,46.779363,GPHY14_GB_A4_47_7-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,158.5,,236.5
2014,48,-117.086228,46.779333,CF14GPSW_8-C,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,7,11,69.4,25.2,,53.8,,,,,,,,517.5,,
2014,49,-117.08581,46.779238,CF14GPSW_9-C,SW, | STARCH OUTSIDE LIMITS |  | NA,100,5.3,1,7.3,10,75.7,24.3,,60,,,,,,,,494.5,,
2014,50,-117.0853355,46.77932123,CF14GPWW_49_10-C,WW, |  |  | NA,100,0,1,7.9,11.7,69.1,31.3,,43.4,,,,,,,,433.5,,317
2014,51,-117.0849635,46.77919681,CF14GPWW_50_11-C,WW, |  |  | Dry Grain Weight: missing,100,0,1,,,,,,,,,,,,,,,,
2014,52,-117.084556,46.779293,CF14GPWW_51_12-C,WW, |  |  | NA,100,0,1,8.5,11.8,68.2,31.2,,48.5,,,,,,,,530,,364.5
2014,53,-117.084138,46.779246,CF14GPWW_52_13-C,WW, |  |  | NA,100,0,1,8.9,10.3,72.1,27.8,,53,,,,,,,,747,,532.5
2014,54,-117.08372,46.779309,CF14GPWW_53_14-C,WW, |  |  | NA,100,0,1,9.2,13.7,62.5,37,,40.8,,,,,,,,379.5,,366
2014,55,-117.083302,46.77923,CF14GPWW_54_15-C,WW, |  |  | NA,100,0,1,8.4,10.3,74.7,27.4,,53.7,,,,,,,,571,,374
2014,56,-117.0829019,46.77931128,CF14GPWW_55_16-C,WW, |  |  | NA,100,0,1,8.3,11.9,70.4,31.4,,51.7,,,,,,,,500.5,,514
2014,57,-117.082466,46.779336,CF14GPWW_56_17-C,WW, |  |  | NA,100,0,1,8.7,10.3,74.4,27.1,,53.7,,,,,,,,556,,412
2014,58,-117.082048,46.779138,CF14GPSW_18-C,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA,100,10.5,1,7,11.1,73.4,25.6,,57.5,,,,,,,,347.5,,
2014,59,-117.0816002,46.77925244,GPHY14_GB_C2_59_19-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,228.5,,202
2014,60,-117.081212,46.779279,GPHY14_GB_C2_60_20-C,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,254.5,,232.5
2014,61,-117.080794,46.779135,GPHY14_SB_C3_61_21-C,SB, |  |  | NA,100,0,1,12.2,9.3,64.3,,,51.6,,,,,,,,420.5,,
2014,62,-117.0803999,46.77941847,GPHY14_SB_C3_62_22-C,SB, |  |  | NA,100,0,1,12.6,11.6,62.8,,,52.7,,,,,,,,544.5,,
2014,63,-117.079958,46.779369,CF14GPWW_62_23-C,WW, |  |  | NA,100,0,1,8.6,12.7,69.6,34.9,,59.1,,,,,,,,531.5,,371
2014,64,-117.07954,46.779333,CF14GPSW_24-C,SW, | STARCH OUTSIDE LIMITS |  | NA,100,5.3,1,7.1,9.2,74.5,21.4,,59.9,,,,,,,,353.5,,
2014,65,-117.079122,46.779254,CF14GPSW_25-C,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA,100,10.5,1,7.2,8.7,77.7,20.2,,59.6,,,,,,,,574.5,,
2014,66,-117.0787339,46.77928646,CF14GPSW_26-C,SW,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG RIPPED | NA,100,10.5,1,6.7,12.4,67.7,26.9,,56.1,,,,,,,,400.5,,
2014,67,-117.078286,46.779271,CF14GPSW_27-C,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.9,12.6,67.2,28.4,,55.1,,,,,,,,383,,
2014,68,-117.088231,46.779439,GPHY14_GB_A1_68_3-D,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,156.5,,215
2014,69,-117.087813,46.779414,831GPHY14_GB_A2_69_4-D,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,154,,213.5
2014,70,-117.087395,46.779587,GPHY14_GB_A2_70_5-D_BIO,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,115.5,,296
2014,71,-117.086977,46.779564,GPHY14_GB_A3_71_6-D,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,104,,184.5
2014,72,-117.086559,46.779649,GPHY14_GB_A4_72_7-D,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,220,,326.5
2014,73,-117.0861725,46.77963697,GPHY14_GB_A4_73_8-D,GB,MOUSE DAMAGE TO ORIGINAL BAG |  |  | 4 MICE IN THE BAG,100,10.5,1,,,,,,,,,,,,,,171,,351.5
2014,74,-117.0856916,46.77950963,CF14GPSW_9-D,SW, | STARCH OUTSIDE LIMITS |  | NA,100,5.3,1,7.4,9.1,74.6,21.5,,61.5,,,,,,,,601,,
2014,75,-117.085305,46.779642,CF14GPSW_10-D,SW, | STARCH OUTSIDE LIMITS |  | NA,100,5.3,1,8,8.7,76.3,20.8,,60.1,,,,,,,,496,,603.5
2014,76,-117.084887,46.77949,CF14GPWW_75_11-D,WW, |  |  | NA,100,0,1,9,10.1,72.6,26.4,,47.1,,,,,,,,672,,1040
2014,77,-117.084469,46.779579,CF14GPWW_76_12-D,WW, |  |  | NA,100,0,1,9.3,11.5,72.4,30.6,,56.3,,,,,,,,561,,391.5
2014,78,-117.084051,46.779532,CF14GPWW_77_13-D,WW, |  |  | NA,100,0,1,8.8,12,68.8,32.1,,48.8,,,,,,,,433.5,,797
2014,79,-117.083633,46.779595,CF14GPWW_78_14-D,WW, |  |  | NA,100,0,1,9.1,11.4,71.5,30.5,,51.9,,,,,,,,402,,356.5
2014,80,-117.083215,46.779516,CF14GPWW_79_15-D,WW, |  |  | NA,100,0,1,9,12.1,67,31.7,,44.1,,,,,,,,397,,369
2014,81,-117.082797,46.779585,CF14GPWW_80_16-D,WW,Starch outside limits |  |  | NA,100,5.3,1,8.1,9.1,72.6,22.7,,34.6,,,,,,,,528,,405.5
2014,82,-117.082379,46.779622,CF14GPWW_81_17-D,WW,Starch outside limits |  |  | NA,100,5.3,1,8.2,10.1,74.6,26.6,,55.6,,,,,,,,491,,364
2014,83,-117.081961,46.779424,CF14GPSW_18-D,SW, |  |  | NA,100,0,1,7.3,11.7,71.3,27.7,,57.3,,,,,,,,305.5,,397.5
2014,84,-117.081543,46.779563,CF14GPSW_19-D,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.5,11.6,71.7,26.5,,55.8,,,,,,,,374,,
2014,85,-117.081125,46.779565,GPHY14_GB_C2_85_20-D,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,204.5,,200.5
2014,86,-117.080707,46.779421,GPHY14_SB_C3_86_21-D,SB, |  |  | NA,100,0,1,10.8,12.6,62.5,,,53.1,,,,,,,,549.5,,
2014,87,-117.080289,46.779684,GPHY14_SB_C3_87_22-D,SB, |  |  | NA,100,0,1,11.5,11.5,62.9,,,51.8,,,,,,,,425.5,,
2014,88,-117.079871,46.779655,CF14GPWW_87_23-D,WW, |  |  | NA,100,0,1,7.9,12.3,71.2,33.5,,59.4,,,,,,,,446.5,,285
2014,89,-117.079447,46.77960671,CF14GPSW_24-D,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.8,11.5,71.4,24.9,,56.8,,,,,,,,395.5,,
2014,90,-117.079035,46.77954,CF14GPSW_25-D,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS | ORIGINAL SAMPLE BAG RIPPED | NA,100,21.1,1,6.7,8.8,75.4,20.2,,60.3,,,,,,,,425,,
2014,91,-117.078617,46.779552,CF14GPSW_26-D,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.7,11.4,70,24.2,,57.6,,,,,,,,376,,
2014,92,-117.078199,46.779557,CF14GPSW_27-D,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.9,10.7,72.2,24,,60.2,,,,,,,,468.5,,
2014,93,-117.077781,46.779494,CF14GPSW_28-D,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.2,13.4,64.3,32.2,,44,,,,,,,,233,,
2014,94,-117.077363,46.779658,CF14GPSW_29-D,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.6,12.2,69.2,27.3,,54.5,,,,,,,,201,,
2014,95,-117.088073,46.77971682,GPHY14_GB_A1_95_3-E,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,104,,126.5
2014,96,-117.087663,46.7797,GPHY14_GB_A1_96_4-E,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,143,,218
2014,97,-117.087245,46.779873,GPHY14_GB_A2_97_5-E,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,73.5,,118.5
2014,98,-117.086827,46.77985,GPHY14_GB_A3_98_6-E,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,140,,214
2014,99,-117.086409,46.779935,GPHY14_GB_A3_99_7-E,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,136.5,,192.5
2014,100,-117.085991,46.779905,GPHY14_GB_A4_100_8-E_BIO,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,106.5,,186
2014,101,-117.085573,46.77981,CF14GPSW_9-E,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA,100,10.5,1,6.8,10.1,73.9,23.8,,56.4,,,,,,,,407.5,,
2014,102,-117.085155,46.779928,CF14GPSW_10-E,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA,100,10.5,1,6.9,9.4,75.6,22,,59,,,,,,,,405,,
2014,103,-117.084737,46.779776,CF14GPWW_102_11-E,WW, |  |  | NA,100,0,1,8.9,11.3,67.3,30,,45.6,,,,,,,,412,,551
2014,104,-117.0843452,46.77988297,CF14GPWW_103_12-E,WW, |  |  | NA,100,0,1,8.7,10.2,66.3,26.2,,40.3,,,,,,,,404,,472.5
2014,105,-117.083901,46.779818,CF14GPWW_104_13-E,WW, |  |  | NA,100,0,1,9.2,12.2,67.1,33.1,,42.2,,,,,,,,446.5,,408
2014,106,-117.083483,46.779881,CF14GPWW_105_14-E,WW, |  |  | NA,100,0,1,9,10,66.3,25.2,,41.4,,,,,,,,293,,508.5
2014,107,-117.083065,46.779802,CF14GPWW_106_15-E,WW, |  |  | NA,100,0,1,8.8,10.7,69,28,,45.2,,,,,,,,427.5,,429.5
2014,108,-117.082647,46.779871,CF14GPWW_107_16-E,WW, |  |  | NA,100,0,1,8.6,10.3,73.5,27.5,,52.8,,,,,,,,436.5,,444
2014,109,-117.0821935,46.77987977,CF14GPWW_108_17-E,WW, |  |  | NA,100,0,1,8.1,10.8,73.6,29.1,,57.8,,,,,,,,745,,543
2014,110,-117.0817533,46.77967045,CF14GPSW_18-E,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,5.9,11.6,71.9,24.6,,56.6,,,,,,,,280.5,,
2014,111,-117.081393,46.779849,CF14GPSW_19-E,SW,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA,100,10.5,1,6.2,11.1,71,26,,52.3,,,,,,,,329,,
2014,112,-117.080975,46.779851,GPHY14_GB_C2_112_20-E,GB, |  |  | NA,100,0,1,,,,,,,,,,,,,,173,,178
2014,113,-117.0805391,46.77969063,GPHY14_SB_C3_113_21-E,SB, |  |  | NA,100,0,1,11.5,12.5,60.9,,,46.4,,,,,,,,303,,
2014,114,-117.080139,46.77997,GPHY14_SB_C3_114_22-E,SB, |  |  | NA,100,0,1,12.2,14.1,59.7,,,44.6,,,,,,,,212,,
2014,115,-117.0797031,46.77992463,CF14GPWW_114_23-E,WW, |  |  | NA,100,0,1,8.5,10.6,72.1,29,,57.9,,,,,,,,327,,242
2014,116,-117.079303,46.779905,CF14GPWW_115_24-E,WW, |  |  | NA,100,0,1,8,12.7,70.1,34.6,,56.9,,,,,,,,434.5,,306
2014,117,-117.078885,46.779826,CF14GPSW_25-E,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.8,11.5,68.4,25.9,,55.5,,,,,,,,375,,
2014,118,-117.078467,46.779838,CF14GPSW_26-E,SW, | STARCH OUTSIDE LIMITS |  | NA,100,5.3,1,7.4,9,76.8,20.8,,59.9,,,,,,,,265,,
2014,119,-117.0780192,46.77982663,CF14GPSW_27-E,SW,MOISTURE OUTSIDE LIMITS |  |  | NA,100,5.3,1,6.8,12.1,69.4,26,,57.6,,,,,,,,414,,
